index	label	sentence	pos	v_index	definition
2853	0	The plan calls for Ferruzzi Finanziaria, the family holding company that controls the Ferruzzi- Montedison group and is now closely held, to absorb Iniziativa Me. T.A. unit in a stock swap	VERB	22	To include so that it no longer has separate existence; to overwhelm; to cause to disappear as if by swallowing up; to incorporate; to assimilate; to take in and use up.
2854	0	Lightning seldom strikes twice in the same spot	VERB	2	To delete or cross out; to scratch or eliminate.
2855	0	The Medical Letter, a respected nonprofit publication that evaluates the effectiveness of drugs for doctors, concluded that Actigall can dissolve gallstones in only about half of patients	VERB	19	To terminate a union of multiple members actively, as by disbanding.
2856	0	If dry weather cuts normal production by just three bushels an acre, the nation's soybean stockpiles could evaporate by next year, says Richard Loewy, senior grain and oilseed analyst at Prudential- Bache Securities Inc	VERB	17	to transition from a liquid state into a gaseous state
2857	0	American, a unit of Fort Worth, Texas- based AMR Corp., touched off the latest round of increases last week, when it proposed raising all discount fares except for so- called MaxSavers, the industry's lowest fare level	VERB	10	Primarily physical senses.
2858	0	Iran retaliated by firing two missiles that struck Baghdad, killing or injuring an unspecified number of people	VERB	7	To delete or cross out; to scratch or eliminate.
2859	1	"The irony is that in 1968 Mr. Ford had ousted Mr. Miller as president of Ford -- kicking him upstairs, as vice chairman -- to make room for Semon E. "" Bunkie "" Knudsen, whom he hired away from General Motors Corp"	VERB	17	To strike or hit with the foot or other extremity of the leg.
2860	1	One trader said that the rumors of the Finance Ministry's efforts to cool trading of the large- capitalization issues triggered the losses in the steel and heavy industrial sectors	VERB	12	To lose heat, to get colder.
2861	0	It was financed in part by lending from foreign banks flush with petrodollars	VERB	6	To allow to be used by someone temporarily, on condition that it or its equivalent will be returned.
2862	1	After a little more than two months of deliberations, the Presidential Task Force on Market Mechanisms, also known as the Brady commission, has rolled out its proposals	VERB	23	To cause to revolve by turning over and over; to move by turning on an axis; to impel forward by causing to turn over and over on a supporting surface.
2863	0	But however microscopically small the particle size and smooth the consistency, this product is still 100% egg white or milk protein	VERB	8	To make smooth or even.
2864	1	"The News runs a gossip column called the Gang of Nine -- it's written by nine unidentified students -- that recently has covered such topics as who's dating whom, who got "" drunk enough to get kicked out of one of Boston's most miserable bars "" and who did what in class -LRB- "" Jeff, always make sure your shirttails are tucked in when standing in front of class "" -RRB-"	VERB	36	To strike or hit with the foot or other extremity of the leg.
2865	0	' Do you know what democracy means? ' he says, pouring a glass of my Orangina	VERB	10	To cause  to flow in a stream, either out of a container or into it.
2866	0	The administration has been reluctant, for a number of reasons, to attack Tokyo on rice, historically Japan's most sacrosanct product	VERB	11	To apply violent force to someone or something.
2867	0	Because of continuing uncertainties associated with the stock market and inflation, he said consumer demand for CDs will flourish if interest rates get nearer to 10%	VERB	18	To thrive or grow well.
2868	1	So, a few months ago he paid the equivalent of about$ 800 to get his nose fixed	VERB	16	To attach; to affix; to hold in place or at a particular time.
2869	1	Inflation, attacked in the abortive Austral Plan of 1985 and now the target of new economic measures, has exceeded 300% over the past year	VERB	1	To apply violent force to someone or something.
2870	1	STATES MOVE to fill what they see as a void in job training	VERB	3	To occupy fully, to take up all of.
2871	0	Lone Star Industries Inc. says its new cement, Pyrament, is so durable and fast- drying that an airplane can land on it four hours after it is poured, and so versatile it can be poured in almost any temperature	VERB	34	To cause  to flow in a stream, either out of a container or into it.
2872	1	"In addition, Mr. Joseph said, referring to the subcommittee's questions about Beatrice, Texstyrene and one other junk- bond issue, by Hanover Petroleum Corp., "" I don't think it's fair at all to attack the firm over two or three instances.'"	VERB	32	To apply violent force to someone or something.
2873	0	The appointments, filling vacant posts, are the first since the company's top officers resigned at the end of May	VERB	2	To occupy fully, to take up all of.
2874	0	But when the rangers drove the girls to the ranger station, the unattended youth sped away, drank heavily, and 10 hours later smashed into a motorcyclist	VERB	4	To provide an impetus for motion or other physical change, to move an object by means of the provision of force thereto.
2875	0	Some people drank tea brewed at the back of the neoclassical church	VERB	2	To consume  through the mouth.
2876	0	But by 1985 the boom was over, and sales had withered to$ 100 million	VERB	10	To shrivel, droop or dry up, especially from lack of water.
2877	0	"Bill Byron, a regional sales manager for Columbus Wallcovering Co., danced wildly down the runway in a purple "" country kitchen "" material"	VERB	10	To move with rhythmic steps or movements, especially in time to music.
2878	1	As in 1913, private capital flows among the principal industrial economies are now huge relative to official reserves and to the underlying flow of commodity trade	VERB	22	To move as a fluid from one position to another.
2879	0	The airline said its load factor, or the percentage of available seats filled, was 60.4% in August, unchanged from a year earlier	VERB	12	To occupy fully, to take up all of.
2880	0	It actually demonstrated its ability to destroy target drones in flight	VERB	6	To damage beyond use or repair.
2881	0	Although underwriters typically attempt to have new securities products introduced by borrowers other than themselves -- in order to lend additional credibility to the offering -- Merrill said it wanted to do the borrowing itself	VERB	19	To allow to be used by someone temporarily, on condition that it or its equivalent will be returned.
2882	1	During the debate, when Mr. Chirac derided Mr. Mitterrand for having changed his mind from time to time during a 40-year political career, Mr. Mitterrand, clearly well coached, retorted with some 10-year- old quotations from Mr. Chirac attacking the European Community, which Mr. Chirac now warmly embraces	VERB	37	To apply violent force to someone or something.
2883	1	Government investigators said they are stepping up efforts to gain the cooperation of numerous figures in the Pentagon bribery- and- fraud scandal and hope to obtain the assistance of dozens of key witnesses within two months	VERB	5	To move the foot in walking; to advance or recede by raising and moving one of the feet to another resting place, or by moving both feet in succession.
2884	1	I was about to step forth on a dare from my editor when a spaced- out blonde weaved out of the crowd	VERB	4	To move the foot in walking; to advance or recede by raising and moving one of the feet to another resting place, or by moving both feet in succession.
2885	1	The bard of Les- Loges- en- Josas, France, Stephen Powelson, stands ready, able and more than merely willing to pour the first 14, 300 lines into your ear, from memory -- and in classical Greek	VERB	19	To cause  to flow in a stream, either out of a container or into it.
2886	0	The Federal Home Loan Bank Board, as expected, adopted a resolution intended to reassure Wall Street firms that have lent about$ 12.6 billion to the thrift unit of troubled Financial Corp. of America	VERB	19	To allow to be used by someone temporarily, on condition that it or its equivalent will be returned.
2887	0	Regulators are expected to issue soon a statement to reassure firms that have lent to the thrift unit of troubled Financial Corp. of America	VERB	13	To allow to be used by someone temporarily, on condition that it or its equivalent will be returned.
2888	1	Kimberlon, the costume maker, tried generic packaging to escape the seasonal trap, even eliminating the word Halloween	VERB	8	To get free; to free oneself.
2889	1	But while contacts between the two sides continued, no talks occurred over the weekend, as senior officials of both groups rested after two weeks of grueling work	VERB	20	To cease from action, motion, work, or performance of any kind; stop; desist; be without motion.
2890	0	The fire killed a building engineer trapped in an elevator and injured 40 custodial workers and firefighters	VERB	2	To put to death; to extinguish the life of.
2891	0	Digging into the affairs of a hypothetical Jones Corp., for example, Murphy accountants and investigators in many cases will examine each and every document	VERB	19	to observe or inspect carefully or critically
2892	0	' He said that if everyone who had a gun to his head pulled the trigger at the same time, he would vaporize, ' recalls one meeting participant	VERB	22	To turn into vapor.
2893	0	In 1813, a Welsh missionary named Thomas Jones stumbled across the hills into Meghalaya and began pushing the native Khasis, who today make up half the population, along the rocky path toward modernization and Christianity	VERB	8	To trip or fall; to walk clumsily.
2894	0	By 1981 the lower end of the Pawtuxet, into which Ciba- Geigy had been pouring 1.2 million gallons of waste each day, could support only those organisms that flourish in sewage and toxic waste	VERB	28	To thrive or grow well.
2895	0	Two doctors from Pittsburgh raced by private jet to the Midwest to retrieve it; on return, bad weather kept their plane circling over Pittsburgh for an hour and a half while Mr. McGowan, his chest opened and a heart- lung machine pumping his blood, lay on the operating table	VERB	41	To use a pump to move .
2896	0	He said that in the wake of the airliner incident, U.S. intelligence agencies have been flooded with warnings, many of them of questionable reliability, of possible Iranian- sponsored attacks	VERB	15	To overflow, as by water from excessive rainfall.
2897	1	The discovery has led air- safety investigators to examine a possible link between the Continental craft and two aircraft accidents that involved fuselage cracking	VERB	8	to observe or inspect carefully or critically
2898	1	Engineers intend to introduce deliberate flaws into two of the motor's joints to prove that even with these defects, the redesigned motor has enough safety features to ensure that hot gases won't escape from it	VERB	32	To get free; to free oneself.
2899	1	"Lightning hasn't struck twice: The best of his last three films was the documentary "" Chuck Berry: Hail"	VERB	2	To delete or cross out; to scratch or eliminate.
2900	0	A talent like his would flourish best in a relatively genteel and restrained political culture -- or, failing that, in a parliamentary system where he could be handed a safe seat and told to stop worrying	VERB	5	To thrive or grow well.
2901	0	Mr. Story thinks Mr. Holmes a Court will soon target acquisitions	VERB	9	To aim something, especially a weapon, at .
2902	0	Dr. Pizzo, who previewed his study at the Fourth International AIDS Conference in Stockholm, has said one little boy resumed riding his bike on AZT therapy	VERB	20	To free  from a hindrance or annoyance.
2903	1	"Mr. Lorenzo said Texas Air today will kick off an advertising campaign aimed at convincing the American public that Eastern is safe and has been the victim of union leaders "" who have their own agenda.'"	VERB	7	To strike or hit with the foot or other extremity of the leg.
2904	1	' In doing so, it would be filling the wishes of the U.S. government, which also is concerned that the dollar could rise too quickly	VERB	7	To occupy fully, to take up all of.
2905	1	A merger, though, would lay the matter to rest	VERB	8	To cease from action, motion, work, or performance of any kind; stop; desist; be without motion.
2906	0	State officials are advising farmers to plow under infested fields	VERB	6	Alternative spelling of plough
2907	1	"Tennis Lady said that after the sale it expects to "" dissolve the company or invest in new businesses.'"	VERB	11	To terminate a union of multiple members actively, as by disbanding.
2908	1	Many are expected to step down to make way for a new generation of leaders more sensitive to public opinion in Taiwan	VERB	4	To move the foot in walking; to advance or recede by raising and moving one of the feet to another resting place, or by moving both feet in succession.
2909	1	The black plague will have struck	VERB	5	To delete or cross out; to scratch or eliminate.
2910	0	An Israeli patrol killed a three- year- old Palestinian boy in the Gaza Strip as Arabs staged a general strike in the occupied territories to mark the start of the 12th month of an uprising against Israel	VERB	3	To put to death; to extinguish the life of.
2911	0	"This three- part "" Nature "" miniseries presents the history of the area and its amazingly rich flora and fauna, including bat- eared foxes, dancing ostriches, shrimp- eating flamingos and leaping bush babies"	VERB	24	To move with rhythmic steps or movements, especially in time to music.
2912	0	"Advertised with pictures of frolicking yuppies and the slogan "" Jazz is born -- Macintosh boogies, "" Jazz disappointed business users and never captured the new market Lotus targeted"	VERB	28	To aim something, especially a weapon, at .
2913	0	' This is the kind of junk we can't even melt into other garbage, ' says a major coin wholesaler who asked to remain anonymous because he has sold other coins under the auspices of the Marshall Islands	VERB	10	To change  from a solid state to a liquid state, usually by a gradual heat.
2914	1	' As long as the rains come pouring down on our land, we have hope.'	VERB	7	To cause  to flow in a stream, either out of a container or into it.
2915	1	She was up all night in a tent; the next morning, she plopped into the raft, feeling nauseated and trying to sleep as she bounced over rapids	VERB	21	To rest in a state of reduced consciousness.
2916	0	The combination was supposed to make First RepublicBank Texas's dominant financial institution; instead, its$ 24.1 billion loan portfolio has withered in the state's hard- scrabble economy	VERB	19	To shrivel, droop or dry up, especially from lack of water.
2917	0	"While gas wells usually produce liquid as well as gas, "" it evaporates, "" he said"	VERB	12	to transition from a liquid state into a gaseous state
2918	1	"Mr. McVeigh, a seven- year Smith Barney veteran, said his department was profitable until the crash and until Primerica "" started dancing on my head.'"	VERB	21	To move with rhythmic steps or movements, especially in time to music.
2919	0	"Secretary of State Shultz recently flew to Geneva, for example, to "" resolve ambiguities "" over INF verification"	VERB	5	To travel through the air, another gas, or a vacuum, without being in contact with a grounded surface.
2920	0	I found that the journalists were delighted to find a young person interested enough in their trade to come in and go through the press clippings in those fascinating metal drawers that filled the morgue	VERB	32	To occupy fully, to take up all of.
2921	0	AMR Corp.'s American Airlines agreed to lend Braniff Inc., Dallas, as much as$ 21 million, and also purchase certain Braniff assets for as much as$ 23 million, according to documents filed with the Securities and Exchange Commission	VERB	6	To allow to be used by someone temporarily, on condition that it or its equivalent will be returned.
2922	1	' We don't know which he painted first, the deformity or the sweep of her flowing hair, ' he says firmly	VERB	15	To move as a fluid from one position to another.
2923	0	When Danny dances with Helen, who is dubious about the whole enterprise, he tells her that it's all a surprise for her, it's her Valentine's Day card	VERB	2	To move with rhythmic steps or movements, especially in time to music.
2924	0	Administration officials said data collected by the U.S., Japan, and Bahrain has confirmed South Korean charges that two North Korean agents planted a bomb that killed 115 people aboard a KAL jet last November	VERB	21	To place  in soil or other substrate in order that it may live and grow.
2925	0	Union locals were preparing to strike, citing health and safety grievances at about nine plants, including Chrysler's Sterling Heights, Mich., stamping plant	VERB	5	To delete or cross out; to scratch or eliminate.
2926	1	He rejects the suggestion that Gen. Noriega might have to step down	VERB	10	To move the foot in walking; to advance or recede by raising and moving one of the feet to another resting place, or by moving both feet in succession.
2927	0	The ship hadn't attacked U.S .- flag vessels or been involved in mine- laying	VERB	3	To apply violent force to someone or something.
2928	0	But some institutional shareholders said they wanted to examine Griffin's$ 35-a- share offer	VERB	8	to observe or inspect carefully or critically
2929	0	Xoma, for example, is targeting T-4 cells to combat certain diseases associated with bone marrow transplants	VERB	4	To aim something, especially a weapon, at .
2930	0	"At the time, his feeling was that "" even with the tax changes knocking out a lot of IRA money. .. the industry is expected to thrive and become more competitive over the next few years.'"	VERB	13	To strike for admittance; to rap upon, as a door.
2931	1	"Meanwhile, a Palestinian was reported killed and the PLO called for a "" day of firebombs "" April 21"	VERB	5	To put to death; to extinguish the life of.
2932	1	Steelworkers, mineworkers, millworkers, and the like know that what they get they get only by sticking together and winning it at the bargaining table	VERB	15	To cut a piece of wood to be the stick member of a cope-and-stick joint.
2933	1	Such checks are bound to step up -- in the North Sea and elsewhere, industry officials said	VERB	5	To move the foot in walking; to advance or recede by raising and moving one of the feet to another resting place, or by moving both feet in succession.
2934	1	Also, growing competition is forcing many utilities to lower rates, though costs remain fixed, thus squeezing profits	VERB	13	To attach; to affix; to hold in place or at a particular time.
2935	0	And although the firm has become involved in some hostile transactions in recent years, its representation of a major unsolicited bid by a foreign concern struck some takeover professionals as unusual	VERB	25	To delete or cross out; to scratch or eliminate.
2936	1	"' If the dollar stays at about the same level, that means the Bank of Japan has some room not to raise the discount rate, ' he said, "" which means maybe it's safe to touch the interest- rate sensitive sectors.'"	VERB	35	Primarily physical senses.
2937	0	In the letter, Tom Matthews, Eastern's senior vice president of human resources, asked the mediation board to begin a 30-day countdown after which the machinists union would be free to strike -- and Eastern free to impose unilaterally the cost -- saving contract that it wants	VERB	30	To delete or cross out; to scratch or eliminate.
2938	0	Some bankers said at the time that Bolivia's buy- back was a unique exercise for one of the poorest Latin American countries, where few banks would wish to lend again	VERB	28	To allow to be used by someone temporarily, on condition that it or its equivalent will be returned.
2939	0	This expert also believes that Pyongyang might use helicopters it has bought from the West, which are identical to those used by the Seoul army, to attack student demonstrators	VERB	26	To apply violent force to someone or something.
2940	0	A revenue passenger mile is one paying passenger flown one mile	VERB	8	To travel through the air, another gas, or a vacuum, without being in contact with a grounded surface.
2941	0	The plant in Delta, Pa., about 45 miles down the Susquehanna River from Three Mile Island, was ordered to be closed after some of Peach Bottom's reactor operators were found playing video games and others were caught sleeping at the controls	VERB	37	To rest in a state of reduced consciousness.
2942	1	' That makes it easy to sleep at night.'	VERB	6	To rest in a state of reduced consciousness.
2943	0	Yet when ordered to dance by his master, he gamely sprinkles a little sand on the ground and shuffles through a series of rapid dance steps ending in a pathetic little pawing motion that symbolizes his entrapment	VERB	4	To move with rhythmic steps or movements, especially in time to music.
2944	1	"But soon new ads will play down the dog even further and display a metal "" G, "" Greyhound's stock symbol, coming out of a foundry"	VERB	5	To act in a manner such that one has fun; to engage in activities expressly for the purpose of recreation or entertainment.
2945	1	It took a year and two trips to the Soviet Union to strike a deal with a literary house	VERB	12	To delete or cross out; to scratch or eliminate.
2946	1	He said he hoped the new exam would help put to rest recurring charges by teacher unions and others that existing teacher tests don't accurately assess classroom skills and are unfair to minorities	VERB	11	To cease from action, motion, work, or performance of any kind; stop; desist; be without motion.
2947	0	"' Tell Dave we're sorry, ' he says, "" but we're drinking Bud.'"	VERB	11	To consume  through the mouth.
2948	0	To keep the puffed- up style looking puffy, it was advisable to sleep with the hair wrapped in toilet paper and to forget about using shampoo	VERB	12	To rest in a state of reduced consciousness.
2949	0	Schieffelin& Somerset Co. is beginning a boldly different, big- budget advertising campaign that it hopes will persuade more baby boomers to drink its Johnnie Walker Scotch whisky brands	VERB	21	To consume  through the mouth.
2950	1	"In Mr. Kupfer's "" Ring, "" a nuclear war has melted most of the world and made shopping difficult"	VERB	10	To change  from a solid state to a liquid state, usually by a gradual heat.
2951	0	Children rode bicycles, played street sports, and had toys that required effort	VERB	1	To transport oneself by sitting on and directing a horse, later also a bicycle etc.
2952	1	The lengthy, so- called prudency review is likely to drag into public view the troubled history of the plant	VERB	9	To pull along a surface or through a medium, sometimes with difficulty.
2953	0	' And there's Sam Nunn dancing presumably with his wife, ' she says, squinting hard from her distant perch	VERB	5	To move with rhythmic steps or movements, especially in time to music.
2954	1	The drought is spawning an explosion in the spider mite population by harming a plant fungus that attacks the tiny insects	VERB	17	To apply violent force to someone or something.
2955	1	U.S. intelligence officials believe Col. Hawari, whose real name is Mohammed Abdel- Ali Labib and who is a protege and close ally of PLO chairman Yasir Arafat, was responsible for planting a sophisticated bomb that killed four Americans on a TWA jetliner in 1986	VERB	30	To place  in soil or other substrate in order that it may live and grow.
2956	0	Dukakis plans to attack Gephardt for taking special- interest money	VERB	3	To apply violent force to someone or something.
2957	1	Not only are they being replaced by younger politicians without roots on the mainland, but Taiwan's recently eased political atmosphere has cooled the obsession with reunification	VERB	21	To lose heat, to get colder.
2958	0	Set up on a strobe- lighted stage, Barbie and her buddies appear to move all by themselves, holding guitars and dancing up a storm amid flashing blue and pink lights	VERB	20	To move with rhythmic steps or movements, especially in time to music.
2959	0	The reservoir, used mostly for agriculture, is the source of the artesian wells that allowed oases to flourish along the coast for hundreds of years	VERB	17	To thrive or grow well.
2960	0	' Nothing less than targeted, mandated reductions in acid- rain emissions in the U.S. ' will satisfy Canada, Mr. Mulroney said in his prepared remarks	VERB	4	To aim something, especially a weapon, at .
2961	0	Still, they didn't go quite as far as one Himalayan bear -- it ate the camera	VERB	13	To ingest; to be ingested.
2962	1	It's fine to touch down in Tel Aviv, in Cairo, in Amman	VERB	3	Primarily physical senses.
2963	1	The virus attacked Argonne National Laboratory outside Chicago starting at 11:54 p.m. EST Wednesday and throughout the night	VERB	2	To apply violent force to someone or something.
2964	1	U.S. defense analysts say the draft would create a mechanism to smooth out conflicts over design or work- sharing	VERB	11	To make smooth or even.
2965	0	They were ready to embrace anybody who wasn't Mr. Bhutto, a populist who had called for land reform and who had nationalized industries as he uttered Islamic pieties -- at the same time that he held vast tracts of farm land himself, drank, womanized and, apparently, rigged elections	VERB	42	To consume  through the mouth.
2966	0	Mr. Bush attacked the Massachusetts governor for vetoing a bill to require school teachers to lead pupils in the pledge of allegiance and for Massachusetts' prisoner- furlough program	VERB	2	To apply violent force to someone or something.
2967	1	The evidence showed he had helped fix two juries, and threatened to choke to death a woman witness against him	VERB	6	To attach; to affix; to hold in place or at a particular time.
2968	0	' I think glasnost is bad when they attack Stalin.'	VERB	8	To apply violent force to someone or something.
2969	0	' If it isn't working, we'll fix it, ' says Mr. Teets, promising further restructuring if the dog isn't running right in the next few years	VERB	6	To attach; to affix; to hold in place or at a particular time.
2970	0	The problem is partly due to a thermal vacuum switch in the vapor- control system that is supposed to curb release of evaporated gasoline, the EPA said	VERB	22	to transition from a liquid state into a gaseous state
2971	0	Scientists disagree, however, as to whether the heart's pumping power is a true predictor of survival	VERB	8	To use a pump to move .
2972	0	By 1993, it will eat up 10.6% of all federal spending even if no new benefits are added	VERB	4	To ingest; to be ingested.
2973	1	I have dined out long enough on the strength of being attacked from the left by The Wall Street Journal editorial staff -LRB- it long being thought that nothing could exist to the right of that august body -RRB-	VERB	11	To apply violent force to someone or something.
2974	1	And his initial hesitancy about the endeavor has evaporated completely, to be replaced by what might be called historical perspective	VERB	8	to transition from a liquid state into a gaseous state
2975	1	But this program fosters an insidious idea: Intelligent discussion is silly -- whoever's the loudest, wins. -LRB- And of course Mort, with his own sound men riding the mixing board, is always loudest. -RRB-/-R	VERB	26	To free  from a hindrance or annoyance.
2976	0	Mr. Lee has targeted three of the former Japanese banks	VERB	3	To aim something, especially a weapon, at .
2977	1	He fails to properly grasp the nature of the frontier culture, and only superficially understands the dilemma of the native people	VERB	4	To grip; to take hold, particularly with the hand.
2978	1	Western military planners will call for the unilateral reduction of short- range nuclear systems that weren't touched by the recent superpower arms treaty, according to Gen. John Galvin, supreme Allied commander in Europe	VERB	16	Primarily physical senses.
2979	0	And only 20% reported that their customers lent them engineers to supplement their own technical expertise	VERB	7	To allow to be used by someone temporarily, on condition that it or its equivalent will be returned.
2980	1	The statesmen finally smoothed out the project by deciding to raise an additional billion dollars with a tax on natural gas	VERB	3	To make smooth or even.
2981	1	Smelling new money, U.S. non- profits flooded the foundations with proposals, says Hiroshi Kamura of the Japan Center for International Exchange	VERB	6	To overflow, as by water from excessive rainfall.
2982	1	"And Michigan Gov. James Blanchard is appointing a commission to "" look at how you strike the balance "" between the warring factions, the governor's spokesman says"	VERB	15	To delete or cross out; to scratch or eliminate.
2983	1	The problem it would confront is those last decades -LRB- 2030- 2050 -RRB- of the scenario, when the surplus melts away to zero	VERB	19	To change  from a solid state to a liquid state, usually by a gradual heat.
2984	0	Sidney Ganis, president of marketing, says the studio tries to remind Academy members of films that may have escaped notice	VERB	18	To get free; to free oneself.
2985	0	Many American firms are stumbling badly, and most of their problems appear to stem from their mistaken assumption that what works at home will work in Britain	VERB	4	To trip or fall; to walk clumsily.
2986	0	The plant in Osuka, about 150 miles southwest of Tokyo, will finish glass melted in Corning, N.Y., but melt facilities may be added later, the company said	VERB	13	To change  from a solid state to a liquid state, usually by a gradual heat.
2987	1	That in turn will help drag down growth next year, it adds	VERB	5	To pull along a surface or through a medium, sometimes with difficulty.
2988	0	Then, two days before the scheduled premiere in November, a fire raged through the opera house, destroying the backstage facility, sets and costumes	VERB	16	To damage beyond use or repair.
2989	0	Arsonists in Haiti destroyed a Roman Catholic chapel in a slum in Port- au- Prince	VERB	3	To damage beyond use or repair.
2990	0	"Film clips 30 and 40 years old are used to contrast the "" horrors "" of conventional surgery, radiation and chemotherapy treatments with the ease of drinking a dose of Hoxsey's tonic"	VERB	26	To consume  through the mouth.
2991	1	Three years ago the airline kicked Mr. Landau and his 1.5 million miles out of the program for allegedly breaking the rules	VERB	5	To strike or hit with the foot or other extremity of the leg.
2992	0	' This is a place to come for a better life, ' she says, as her troupe of tiny vendors surrounds tourists stepping off a bus	VERB	22	To move the foot in walking; to advance or recede by raising and moving one of the feet to another resting place, or by moving both feet in succession.
2993	1	' Any company in this market that hiccups is just destroyed	VERB	10	To damage beyond use or repair.
2994	1	Some say that his absolute conviction in his own hunches may ultimately prove his undoing, that he could rapidly get stuck with multimillion- dollar losses if the market moves sharply against him and he refuses to admit that he is wrong	VERB	20	To cut a piece of wood to be the stick member of a cope-and-stick joint.
2995	0	The union, a Teamsters chapter, voted last month to strike over the contract stalemate, but instead has continued to negotiate sporadically since then with the company, a unit of St. Paul, Minn .- based NWA Inc	VERB	9	To delete or cross out; to scratch or eliminate.
2996	1	' That remark -LRB- of the official -RRB- definitely cooled the heels of the bulls, ' said Paul Clohesy, chief dealer at Australia and New Zealand Banking Group Ltd. in New York	VERB	9	To lose heat, to get colder.
2997	1	"Robert K. Heady, publisher of Bank Rate Monitor, a North Palm Beach, Fla., interest rate newsletter, said banks "" didn't jump through hoops to raise savings yields 24 hours after absorbing the news of the Federal discount rate.'"	VERB	30	To include so that it no longer has separate existence; to overwhelm; to cause to disappear as if by swallowing up; to incorporate; to assimilate; to take in and use up.
2998	0	A Soviet Foreign Ministry aide disputed claims by U.S. officials that an explosion last week destroyed the only plant producing rocket fuel for SS-24 intercontinental missiles	VERB	15	To damage beyond use or repair.
2999	1	His one spectacular crime came in the wee hours of Aug. 8, 1963, his 34th birthday, when he and his pals grabbed 120 sacks of well- worn bank notes being sent to London for pulping	VERB	21	To grip suddenly; to seize; to clutch.
3000	1	The stock has risen more than 17% in less than two weeks on stepped up volume	VERB	13	To move the foot in walking; to advance or recede by raising and moving one of the feet to another resting place, or by moving both feet in succession.
3001	0	Only 15 areas of treatment are examined, and several areas where questionable cures flourish -- the weight- loss catagory, for example -- aren't included	VERB	6	to observe or inspect carefully or critically
3002	0	Some GOP insiders predict Treasury Secretary Baker will step in to direct the fall campaign	VERB	8	To move the foot in walking; to advance or recede by raising and moving one of the feet to another resting place, or by moving both feet in succession.
3003	0	"Morally repugnant and economically absurd, the scheme would knock over homes and churches, plow up cemeteries and herd the residents into "" urban agro- industrial complexes.'"	VERB	13	Alternative spelling of plough
3004	0	Southeastern poultry producers fear withering soybean supplies will force up prices on other commodities	VERB	4	To shrivel, droop or dry up, especially from lack of water.
3005	0	It's a step designed to get around potential subpoena limitations by enabling lawyers to examine Seattle witnesses from here	VERB	14	to observe or inspect carefully or critically
3006	1	"It's little wonder, then, that Susan has taken to escaping into the company of her delightfully charming, exceedingly attractive, immensely rich fantasy family: an adoring husband, a devoted daughter and a frothy younger brother whose only occupation in life is to pour yet another round of champagne -- "" champers, "" as he prefers to call it -- for the four of them"	VERB	41	To cause  to flow in a stream, either out of a container or into it.
3007	1	Just as Reuters and Telerate want to grab a piece of Quotron's territory by offering U.S. equities quotes, Quotron is eyeing their turf and mulling ways to offer pricing information on fixed- income instruments and foreign currencies	VERB	7	To grip suddenly; to seize; to clutch.
3008	1	U.S. drug agents estimate that about 40% of all the cocaine and marijuana pouring into America comes through the Bahamas; of that, at times as much as half may have been run through Bimini, agents say	VERB	13	To cause  to flow in a stream, either out of a container or into it.
3009	0	But passengers who planned to travel at the low advertised fare but didn't purchase tickets before France rejected the fare missed the opportunity	VERB	20	To fail to hit.
3010	1	The KGB, he says, stepped in on his behalf, but all it could offer was an apartment, where he now lives, in a defense ministry complex	VERB	4	To move the foot in walking; to advance or recede by raising and moving one of the feet to another resting place, or by moving both feet in succession.
3011	1	"You could have knocked me over, "" said Joseph Ronning of Brown Brothers Harriman& Co"	VERB	3	To strike for admittance; to rap upon, as a door.
3012	0	Wean Industries Inc. said it received a$ 20 million subcontract from United Engineering Inc., Pittsburgh, to supply equipment and components for a hot strip rolling mill to An Feng Steel Co. in Taiwan	VERB	10	from
3013	1	' He's making fun of them and kicking their butts.'	VERB	7	To strike or hit with the foot or other extremity of the leg.
3014	1	But even if this plan doesn't fly, Mr. Robinson sees advantages in announcing it	VERB	6	To travel through the air, another gas, or a vacuum, without being in contact with a grounded surface.
3015	0	The Senate approved a$ 1 trillion budget plan for fiscal 1989 that would increase federal spending about$ 45 billion and calls for a substantial anti- drug initiative that would violate a budget accord struck with the White House	VERB	33	To delete or cross out; to scratch or eliminate.
3016	0	In retelling the story of Freud's life and work, Peter Gay plows a furrow already dug deep by many previous Freud biographers and historians of psychoanalysis	VERB	11	Alternative spelling of plough
3017	1	It strikes me as close to impossible to read Chaucer and not come away liking the poet	VERB	1	To delete or cross out; to scratch or eliminate.
3018	0	"By changing formulas for solvents, he says, UNC "" can take superalloy scrap, dissolve it, and separate out the various metals.'"	VERB	13	To terminate a union of multiple members actively, as by disbanding.
3019	0	A new extermination technique calls for pumping air heated by propane burners into insect- infested houses that have been covered with tarps to keep the heat from escaping	VERB	27	To get free; to free oneself.
3020	1	' Things are really rapidly falling into place, ' said a Navy official who previously had complained that the Pentagon brass was dragging its feet on the project	VERB	22	To pull along a surface or through a medium, sometimes with difficulty.
3021	0	"Another regular, bundled in a brown cape, his feet wrapped in cloth, was seen touching all the bread in the basket "" hoping no one else will eat it, "" says Mrs. Howell"	VERB	14	Primarily physical senses.
3022	0	Most- Remarkable Injury -- Angels outfielder Chili Davis dislocated a toe when he kicked a chair after popping out in a June 26 home game against Milwaukee	VERB	13	To strike or hit with the foot or other extremity of the leg.
